name,gender,NI_appFrac,NI_avgVal,SC_appFrac,SC_avgVal,EW_appFrac,EW_avgVal,UK_appFrac,UK_avgVal
SANJIT,M,0.0,0.0,0.048,1.0,0.133,3.25,0.06,1.417
SANJITH,M,0.0,0.0,0.024,1.0,0.033,3.0,0.019,1.333
SANJIV,M,0.0,0.0,0.0,0.0,0.1,4.0,0.033,1.333
SANJNA,F,0.0,0.0,0.0,0.0,0.1,4.67,0.033,1.557
SANJOG,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SANJOGE,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SANJOT,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SANJOTA,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SANJOY,M,0.0,0.0,0.048,1.0,0.0,0.0,0.016,0.333
SANJOY,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SANJPREET,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SANJU,M,0.0,0.0,0.0,0.0,0.033,3.0,0.011,1.0
SANJUG,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SANJULA,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SANKALP,M,0.0,0.0,0.0,0.0,0.033,3.0,0.011,1.0
SANKAVI,F,0.0,0.0,0.0,0.0,0.067,3.0,0.022,1.0
SANKETA,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SANKHILA,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SANKHONIL,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SANMEET,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SANNA,F,0.0,0.0,0.619,1.65,0.667,17.25,0.429,6.3
SANNAH,F,0.0,0.0,0.143,1.17,0.533,11.31,0.225,4.16
SANNE,F,0.0,0.0,0.071,1.0,0.1,3.0,0.057,1.333
SANOBER,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SANOJAN,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SANOYA,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SANPREET,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SANRAJ,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SANS,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SANSA,F,0.0,0.0,0.024,1.0,0.133,6.5,0.052,2.5
SANSAAR,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SANSHA,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SANSKAR,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SANSKRITI,F,0.0,0.0,0.0,0.0,0.133,3.0,0.044,1.0
SANSKRUTI,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SANTA,F,0.0,0.0,0.024,1.0,0.067,3.0,0.03,1.333
SANTAE,F,0.0,0.0,0.0,0.0,0.033,3.0,0.011,1.0
SANTANA,M,0.0,0.0,0.0,0.0,0.167,3.6,0.056,1.2
SANTANA,F,0.0,0.0,0.071,1.33,0.5,5.13,0.19,2.153
SANTANNA,F,0.0,0.0,0.0,0.0,0.133,3.75,0.044,1.25
SANTE,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SANTEANNA,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SANTHIYA,F,0.0,0.0,0.0,0.0,0.033,3.0,0.011,1.0
SANTHOSH,M,0.0,0.0,0.0,0.0,0.367,5.09,0.122,1.697
SANTHOSH,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SANTHYA,F,0.0,0.0,0.0,0.0,0.033,3.0,0.011,1.0
SANTI,M,0.0,0.0,0.0,0.0,0.067,4.0,0.022,1.333
SANTIAGO,M,0.105,3.0,0.31,2.62,0.633,35.89,0.349,13.837
SANTINA,F,0.0,0.0,0.19,1.0,0.067,4.5,0.086,1.833
SANTINO,M,0.0,0.0,0.524,1.64,0.633,22.84,0.386,8.16
SANTO,M,0.0,0.0,0.048,1.0,0.033,3.0,0.027,1.333
SANTOK,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SANTONI,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SANTOS,M,0.0,0.0,0.0,0.0,0.167,4.6,0.056,1.533
SANTOSH,F,0.0,0.0,0.071,1.0,0.0,0.0,0.024,0.333
SANTOSH,M,0.0,0.0,0.048,1.0,0.1,3.67,0.049,1.557
SANTOSHI,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SANUKA,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SANULI,F,0.0,0.0,0.024,1.0,0.033,3.0,0.019,1.333
SANUSI,M,0.0,0.0,0.0,0.0,0.033,3.0,0.011,1.0
SANUTHI,F,0.0,0.0,0.0,0.0,0.1,3.0,0.033,1.0
SANVEER,M,0.0,0.0,0.0,0.0,0.1,3.67,0.033,1.223
SANVI,F,0.0,0.0,0.095,1.75,0.367,12.55,0.154,4.767
SANVIKA,F,0.0,0.0,0.0,0.0,0.033,4.0,0.011,1.333
SANVIR,M,0.0,0.0,0.0,0.0,0.033,3.0,0.011,1.0
SANVITHI,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SANWAL,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SANYA,F,0.0,0.0,0.286,1.08,0.667,14.3,0.318,5.127
SANYAH,F,0.0,0.0,0.024,1.0,0.033,3.0,0.019,1.333
SAOFA,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SAOIRSE,F,1.0,21.11,0.643,5.15,0.667,45.05,0.77,23.77
SAOIRSHE,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SAONA,F,0.0,0.0,0.048,1.0,0.033,3.0,0.027,1.333
SAOOD,M,0.0,0.0,0.0,0.0,0.033,4.0,0.011,1.333
SAORCHA,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SAORISA,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SAORISE,F,0.0,0.0,0.071,1.0,0.0,0.0,0.024,0.333
SAORLA,F,0.368,4.29,0.071,1.0,0.0,0.0,0.146,1.763
SAORLAITH,F,0.421,8.25,0.048,1.0,0.0,0.0,0.156,3.083
SAORSA,F,0.0,0.0,0.19,1.12,0.0,0.0,0.063,0.373
SAOUD,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SAPAHR,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SAPHA,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SAPHENA,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SAPHIA,F,0.0,0.0,0.095,1.25,0.633,8.58,0.243,3.277
SAPHIE,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SAPHINA,F,0.0,0.0,0.024,1.0,0.133,3.0,0.052,1.333
SAPHIR,F,0.0,0.0,0.0,0.0,0.033,3.0,0.011,1.0
SAPHIRA,F,0.0,0.0,0.071,1.0,0.4,5.92,0.157,2.307
SAPHIRE,F,0.0,0.0,0.262,1.18,0.667,9.15,0.31,3.443
SAPHORA,F,0.0,0.0,0.0,0.0,0.033,3.0,0.011,1.0
SAPHPHRINN,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SAPHRON,F,0.0,0.0,0.095,1.0,0.333,5.8,0.143,2.267
SAPHYRE,F,0.0,0.0,0.024,1.0,0.067,3.0,0.03,1.333
SAPNA,F,0.0,0.0,0.119,1.0,0.267,4.87,0.129,1.957
SAPPHIRA,F,0.0,0.0,0.048,1.0,0.567,5.06,0.205,2.02
SAPPHIRE,F,0.0,0.0,0.619,2.27,0.667,90.85,0.429,31.04
SAPPHO,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SAPRINA,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SAPTORSHE,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SAQAB,M,0.0,0.0,0.048,1.0,0.1,3.0,0.049,1.333
SAQBA,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SAQIA,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SAQIB,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SAQIB,M,0.0,0.0,0.548,1.83,0.633,19.16,0.394,6.997
SAQIF,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SAQLAIN,M,0.0,0.0,0.048,1.0,0.433,6.0,0.16,2.333
SAQQARAH,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SAQR,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SAQUB,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SAQUIB,M,0.0,0.0,0.048,1.0,0.0,0.0,0.016,0.333
SARA,F,1.0,18.63,1.0,56.88,0.767,471.0,0.922,182.17
SARA,M,0.0,0.0,0.048,1.0,0.0,0.0,0.016,0.333
SARAA,F,0.0,0.0,0.0,0.0,0.033,3.0,0.011,1.0
SARAAH,F,0.0,0.0,0.048,1.0,0.0,0.0,0.016,0.333
SARABETH,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SARACEN,M,0.0,0.0,0.0,0.0,0.033,3.0,0.011,1.0
SARADDHA,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SARAFINA,F,0.0,0.0,0.048,1.0,0.1,3.33,0.049,1.443
SARAH,M,0.0,0.0,0.119,1.0,0.0,0.0,0.04,0.333
SARAH,F,1.0,163.68,0.976,416.78,1.0,1195.45,0.992,591.97
SARAHANN,F,0.0,0.0,0.071,1.0,0.0,0.0,0.024,0.333
SARAHANNE,F,0.0,0.0,0.095,1.0,0.0,0.0,0.032,0.333
SARAHJANE,F,0.0,0.0,0.595,1.48,0.1,4.0,0.232,1.827
SARAHJAYNE,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SARAHLEE,F,0.0,0.0,0.071,1.0,0.0,0.0,0.024,0.333
SARAHLEIGH,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SARAHLOUISE,F,0.0,0.0,0.31,1.54,0.067,3.5,0.126,1.68
SARAHLYN,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SARAHNA,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SARAHTALIB,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SARAHTULAIN,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SARAI,F,0.0,0.0,0.095,1.0,0.4,11.75,0.165,4.25
SARAID,F,0.0,0.0,0.071,1.0,0.0,0.0,0.024,0.333
SARAIYA,F,0.0,0.0,0.0,0.0,0.067,4.0,0.022,1.333
SARAIYAH,F,0.0,0.0,0.0,0.0,0.033,3.0,0.011,1.0
SARAJ,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SARAJANE,F,0.0,0.0,0.095,1.25,0.0,0.0,0.032,0.417
SARAJAYNE,F,0.0,0.0,0.048,1.0,0.0,0.0,0.016,0.333
SARAL,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SARALA,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SARALEE,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SARALEIGH,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SARALOUISE,F,0.0,0.0,0.048,1.0,0.0,0.0,0.016,0.333
SARAM,M,0.0,0.0,0.0,0.0,0.033,3.0,0.011,1.0
SARAN,F,0.0,0.0,0.095,1.0,0.6,5.61,0.232,2.203
SARAN,M,0.0,0.0,0.0,0.0,0.433,4.54,0.144,1.513
SARANA,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SARANDEEP,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SARANG,F,0.0,0.0,0.024,1.0,0.033,3.0,0.019,1.333
SARANG,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SARANGADEVA,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SARANI,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SARANJEET,F,0.0,0.0,0.048,1.0,0.0,0.0,0.016,0.333
SARANN,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SARANNA,F,0.0,0.0,0.095,1.0,0.0,0.0,0.032,0.333
SARANNE,F,0.0,0.0,0.119,1.0,0.0,0.0,0.04,0.333
SARANYA,F,0.0,0.0,0.024,1.0,0.2,4.0,0.075,1.667
SARANYAN,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SARARI,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SARASWATHI,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SARASWATI,F,0.0,0.0,0.048,1.0,0.0,0.0,0.016,0.333
SARAT,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SARATU,F,0.0,0.0,0.048,1.0,0.0,0.0,0.016,0.333
SARAVANAN,M,0.0,0.0,0.0,0.0,0.033,3.0,0.011,1.0
SARAYA,F,0.0,0.0,0.143,1.0,0.567,7.06,0.237,2.687
SARAYAH,F,0.0,0.0,0.0,0.0,0.267,4.25,0.089,1.417
SARAYU,F,0.0,0.0,0.024,1.0,0.133,4.25,0.052,1.75
SARBAAN,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SARBJEET,M,0.0,0.0,0.024,1.0,0.033,3.0,0.019,1.333
SARBJIT,M,0.0,0.0,0.0,0.0,0.033,6.0,0.011,2.0
SARBJIT,F,0.0,0.0,0.071,1.0,0.033,3.0,0.035,1.333
SARDAR,M,0.0,0.0,0.167,1.0,0.467,4.57,0.211,1.857
SARDEA,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SARDIA,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SARDIL,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SARE,F,0.0,0.0,0.048,1.0,0.067,3.5,0.038,1.5
SAREA,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SAREAN,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SAREECE,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SAREEKA,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SAREEN,F,0.0,0.0,0.048,1.0,0.1,3.0,0.049,1.333
SAREENA,F,0.0,0.0,0.143,1.0,0.667,7.4,0.27,2.8
SAREETA,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SAREKHA,F,0.0,0.0,0.048,1.0,0.0,0.0,0.016,0.333
SAREL,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SAREM,M,0.0,0.0,0.0,0.0,0.033,3.0,0.011,1.0
SAREN,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SARENA,F,0.0,0.0,0.167,1.0,0.3,4.44,0.156,1.813
SARENE,F,0.0,0.0,0.048,1.0,0.0,0.0,0.016,0.333
SARENNA,F,0.0,0.0,0.0,0.0,0.033,3.0,0.011,1.0
SARERAZ,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SARETA,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SAREYA,F,0.0,0.0,0.0,0.0,0.033,4.0,0.011,1.333
SARFARAAZ,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SARFARAZ,M,0.0,0.0,0.024,1.0,0.167,3.6,0.064,1.533
SARFRAZ,M,0.0,0.0,0.214,1.11,0.1,4.0,0.105,1.703
SARGON,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SARGUN,F,0.0,0.0,0.0,0.0,0.1,6.33,0.033,2.11
SARH,F,0.0,0.0,0.048,1.0,0.0,0.0,0.016,0.333
SARHA,F,0.0,0.0,0.048,1.0,0.0,0.0,0.016,0.333
SARHWINDER,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SARI,F,0.0,0.0,0.19,1.0,0.2,3.17,0.13,1.39
SARIA,F,0.0,0.0,0.143,1.0,0.333,5.3,0.159,2.1
SARIAH,F,0.0,0.0,0.119,1.0,0.567,9.53,0.229,3.51
SARICE,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SARIE,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SARIENA,F,0.0,0.0,0.048,1.0,0.0,0.0,0.016,0.333
SARIKA,F,0.0,0.0,0.167,1.0,0.5,4.27,0.222,1.757
SARILA,F,0.0,0.0,0.048,1.0,0.0,0.0,0.016,0.333
SARIM,M,0.0,0.0,0.143,1.17,0.433,13.77,0.192,4.98
SARINA,F,0.0,0.0,0.357,1.27,0.667,25.25,0.341,8.84
SARINAH,F,0.0,0.0,0.024,1.0,0.167,4.0,0.064,1.667
SARISH,F,0.0,0.0,0.0,0.0,0.233,5.0,0.078,1.667
SARISHA,F,0.0,0.0,0.024,1.0,0.2,3.17,0.075,1.39
SARITA,F,0.0,0.0,0.143,1.33,0.467,4.71,0.203,2.013
SARIYA,F,0.0,0.0,0.048,1.0,0.167,3.8,0.072,1.6
SARIYAH,F,0.0,0.0,0.024,1.0,0.333,4.8,0.119,1.933
SARJAN,M,0.0,0.0,0.0,0.0,0.1,3.0,0.033,1.0
SARJEAT,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SARJIT,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SARJUN,M,0.0,0.0,0.0,0.0,0.033,3.0,0.011,1.0
SARKA,F,0.0,0.0,0.048,1.0,0.0,0.0,0.016,0.333
SARKWAT,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SARLES,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SARLOTA,F,0.0,0.0,0.0,0.0,0.067,4.5,0.022,1.5
SARLOTE,F,0.0,0.0,0.0,0.0,0.067,3.5,0.022,1.167
SARMAD,M,0.0,0.0,0.095,1.0,0.4,3.92,0.165,1.64
SARMD,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SARMED,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SARMID,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SARMOD,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SARN,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SARNDEEP,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SARNIA,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SARNPREET,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SARO,M,0.0,0.0,0.0,0.0,0.033,3.0,0.011,1.0
SAROASH,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SAROJINI,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SAROK,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SARON,F,0.0,0.0,0.024,1.0,0.533,6.56,0.186,2.52
SARONA,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SAROOP,F,0.0,0.0,0.048,1.0,0.133,3.25,0.06,1.417
SAROOP,M,0.0,0.0,0.048,1.0,0.0,0.0,0.016,0.333
SAROSH,F,0.0,0.0,0.0,0.0,0.033,4.0,0.011,1.333
SAROSH,M,0.0,0.0,0.0,0.0,0.067,3.0,0.022,1.0
SAROSS,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SARP,M,0.0,0.0,0.024,1.0,0.033,3.0,0.019,1.333
SARRA,F,0.0,0.0,0.524,1.55,0.333,3.8,0.286,1.783
SARRAA,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SARRAH,F,0.0,0.0,0.19,1.25,0.233,3.71,0.141,1.653
SARREN,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SARRINA,F,0.0,0.0,0.0,0.0,0.033,3.0,0.011,1.0
SARRINAH,F,0.0,0.0,0.024,1.0,0.4,11.5,0.141,4.167
SARROLL,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SARROSH,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SARTAAJ,M,0.0,0.0,0.024,1.0,0.1,3.33,0.041,1.443
SARTAJ,M,0.0,0.0,0.048,1.0,0.167,9.0,0.072,3.333
SARTHAK,M,0.0,0.0,0.024,1.0,0.2,4.0,0.075,1.667
SARUJAN,M,0.0,0.0,0.0,0.0,0.1,3.33,0.033,1.11
SARUNAS,M,0.0,0.0,0.048,1.5,0.033,3.0,0.027,1.5
SARUPE,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SARVAN,M,0.0,0.0,0.0,0.0,0.033,4.0,0.011,1.333
SARVAT,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SARVAZ,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SARVEEN,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SARVESH,M,0.0,0.0,0.0,0.0,0.133,4.0,0.044,1.333
SARVIN,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SARVIN,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SARWA,F,0.0,0.0,0.0,0.0,0.033,3.0,0.011,1.0
SARWAND,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SARWAR,M,0.0,0.0,0.024,1.0,0.2,3.83,0.075,1.61
SARWAT,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SARWAT,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SARWISH,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SARYA,F,0.0,0.0,0.0,0.0,0.167,3.6,0.056,1.2
SARZANA,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SASA,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SASA,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SASAN,M,0.0,0.0,0.024,1.0,0.033,3.0,0.019,1.333
SASCHA,M,0.0,0.0,0.071,1.0,0.333,5.0,0.135,2.0
SASCHA,F,0.0,0.0,0.405,1.41,0.633,9.47,0.346,3.627
SASCHAMARIE,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SASH,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SASHA,M,0.0,0.0,0.262,1.18,0.633,13.16,0.298,4.78
SASHA,F,0.895,11.65,0.976,11.2,0.667,277.75,0.846,100.2
SASHALEIGH,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SASHANTH,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SASHENDRA,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SASHI,F,0.0,0.0,0.0,0.0,0.033,3.0,0.011,1.0
SASHIN,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SASHKA,F,0.0,0.0,0.0,0.0,0.067,3.0,0.022,1.0
SASHKIA,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SASHVIN,M,0.0,0.0,0.0,0.0,0.067,3.5,0.022,1.167
SASI,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SASID,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SASILCA,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SASKA,F,0.0,0.0,0.024,1.0,0.033,3.0,0.019,1.333
SASKAI,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SASKI,F,0.0,0.0,0.048,1.0,0.0,0.0,0.016,0.333
SASKIA,F,0.368,4.14,0.81,6.26,0.667,166.85,0.615,59.083
SASKIAH,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SASKYA,F,0.0,0.0,0.0,0.0,0.067,3.0,0.022,1.0
SASMEKA,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SASSI,F,0.0,0.0,0.024,1.0,0.033,3.0,0.019,1.333
SASTRE,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SASWATRAM,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SASWIN,M,0.0,0.0,0.0,0.0,0.067,3.5,0.022,1.167
SATBINDER,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SATBIR,M,0.0,0.0,0.048,1.0,0.033,3.0,0.027,1.333
SATEESH,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SATHIYAN,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SATHNAME,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SATHPAL,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SATHUSAN,M,0.0,0.0,0.0,0.0,0.033,3.0,0.011,1.0
SATHVEER,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SATHVEER,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SATHVIK,M,0.0,0.0,0.0,0.0,0.1,3.33,0.033,1.11
SATHVIKA,F,0.0,0.0,0.0,0.0,0.033,5.0,0.011,1.667
SATHWEER,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SATHYA,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SATHYANARAYANAN,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SATIN,F,0.0,0.0,0.048,1.0,0.0,0.0,0.016,0.333
SATINDER,M,0.0,0.0,0.048,1.0,0.033,3.0,0.027,1.333
SATINDER,F,0.0,0.0,0.071,1.0,0.0,0.0,0.024,0.333
SATINDERJIT,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SATINE,F,0.0,0.0,0.048,1.0,0.133,3.75,0.06,1.583
SATISH,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SATISH,M,0.0,0.0,0.071,1.0,0.033,3.0,0.035,1.333
SATIVA,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SATIVA,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SATJOTE,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SATMEET,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SATMINDER,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SATMINDER,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SATNAAM,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SATNAAM,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SATNAM,F,0.0,0.0,0.238,1.5,0.0,0.0,0.079,0.5
SATNAM,M,0.0,0.0,0.143,1.0,0.333,4.6,0.159,1.867
SATOKO,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SATORU,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
SATOSHI,M,0.0,0.0,0.048,1.0,0.0,0.0,0.016,0.333
SATPAL,F,0.0,0.0,0.048,1.0,0.0,0.0,0.016,0.333
SATPAL,M,0.0,0.0,0.095,1.0,0.067,3.0,0.054,1.333
SATPREET,F,0.0,0.0,0.0,0.0,0.033,3.0,0.011,1.0
