name,gender,CN_AppRank,IRE1901_AppRank,IRE1911_AppRank,EW_AppRank,SC_AppRank,NI_AppRank,UK_AppRank,USA_AppRank,isBCenter,isBWizard,isBNames,origin,Total_AppRank
JAIMEE,F,common,unused,unused,common,common,unused,uncommon,uncommon,1.0,1.0,0.0,,uncommon
JAIMES,M,unused,unused,rare,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
JAIMESON,M,rare,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
JAIMEY,F,rare,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
JAIMI,F,rare,unused,unused,rare,uncommon,unused,rare,uncommon,1.0,1.0,0.0,,rare
JAIMIE,M,uncommon,unused,unused,common,common,rare,uncommon,uncommon,1.0,0.0,0.0,,uncommon
JAIMIE,F,common,unused,unused,common,basic,unused,uncommon,uncommon,1.0,1.0,1.0,French,uncommon
JAIMIN,M,rare,unused,unused,uncommon,unused,unused,rare,rare,1.0,0.0,0.0,,rare
JAINA,F,uncommon,unused,unused,common,rare,unused,rare,uncommon,1.0,1.0,0.0,,rare
JAINABA,F,unused,unused,unused,uncommon,unused,unused,rare,rare,1.0,0.0,0.0,,rare
JAINE,F,rare,basic,common,unused,rare,unused,unused,uncommon,1.0,0.0,0.0,,rare
JAINEY,F,unused,uncommon,rare,unused,rare,unused,unused,unused,1.0,0.0,0.0,,rare
JAINIE,F,rare,uncommon,uncommon,unused,unused,unused,unused,rare,1.0,0.0,0.0,,rare
JAIPREET,F,rare,unused,unused,uncommon,rare,unused,rare,unused,1.0,0.0,0.0,Indian,rare
JAIRAJ,M,unused,unused,unused,uncommon,rare,unused,rare,unused,1.0,0.0,0.0,Indian,rare
JAIRO,M,rare,unused,unused,unused,rare,unused,unused,uncommon,1.0,1.0,0.0,Jewish,rare
JAIRUS,M,uncommon,unused,unused,uncommon,unused,unused,rare,uncommon,1.0,1.0,1.0,Jewish,rare
JAISON,M,rare,unused,unused,rare,rare,unused,rare,uncommon,1.0,1.0,0.0,,rare
JAIVEER,M,uncommon,unused,unused,uncommon,unused,unused,rare,rare,1.0,0.0,0.0,Indian,rare
JAIVIR,M,rare,unused,unused,rare,rare,unused,rare,unused,1.0,0.0,0.0,,rare
JAIVON,M,unused,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
JAIYA,F,rare,unused,unused,common,rare,unused,rare,rare,1.0,0.0,0.0,,rare
JAIYANA,F,rare,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,Arabic,rare
JAK,M,rare,unused,unused,common,common,rare,uncommon,rare,1.0,0.0,0.0,Jewish,rare
JAKE,M,basic,unused,uncommon,common,basic,basic,basic,basic,1.0,1.0,1.0,Jewish,common
JAKEY,M,rare,unused,unused,rare,rare,unused,rare,rare,1.0,1.0,0.0,,rare
JAKIA,F,unused,unused,unused,rare,rare,unused,rare,uncommon,1.0,0.0,0.0,,rare
JAKK,M,rare,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
JAKOB,M,common,uncommon,unused,common,common,uncommon,common,uncommon,1.0,1.0,1.0,Scandinavian,uncommon
JAKOBI,M,rare,unused,unused,rare,rare,unused,rare,rare,1.0,1.0,0.0,,rare
JAKSON,M,rare,unused,unused,uncommon,rare,unused,rare,rare,1.0,0.0,0.0,,rare
JAKUB,M,common,unused,unused,common,uncommon,common,common,rare,1.0,1.0,1.0,Slavic,uncommon
JALA,F,rare,rare,unused,unused,unused,unused,unused,uncommon,1.0,0.0,0.0,Arabic,rare
JALAL,M,uncommon,unused,unused,common,rare,unused,rare,uncommon,1.0,1.0,1.0,Arabic,rare
JALANA,F,rare,unused,unused,unused,rare,unused,unused,uncommon,1.0,1.0,0.0,Jewish,rare
JALEEL,M,uncommon,unused,unused,uncommon,rare,unused,rare,uncommon,1.0,1.0,0.0,,rare
JALEN,M,common,unused,unused,common,rare,unused,rare,rare,1.0,1.0,1.0,American,rare
JALENE,F,rare,rare,unused,unused,unused,unused,unused,common,1.0,0.0,0.0,,rare
JALIA,F,rare,uncommon,basic,rare,unused,unused,unused,rare,1.0,0.0,0.0,Arabic,rare
JALIL,M,rare,unused,unused,uncommon,rare,unused,rare,uncommon,1.0,1.0,1.0,Arabic,rare
JALILA,F,rare,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,1.0,Arabic,rare
JALILAH,F,unused,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
JALISA,F,rare,unused,unused,unused,rare,unused,unused,uncommon,1.0,1.0,0.0,,rare
JALIYAH,F,uncommon,unused,unused,rare,unused,unused,unused,rare,1.0,1.0,0.0,Jewish,rare
JALYN,F,uncommon,unused,unused,unused,rare,unused,unused,uncommon,1.0,1.0,0.0,,rare
JAM,M,rare,common,common,unused,unused,unused,unused,rare,1.0,0.0,1.0,Persian,rare
JAMAAL,M,uncommon,unused,unused,common,rare,unused,rare,uncommon,1.0,1.0,1.0,Arabic,rare
JAMAHL,M,rare,unused,unused,uncommon,unused,unused,rare,uncommon,1.0,0.0,0.0,,rare
JAMAICA,F,rare,unused,unused,rare,rare,unused,rare,uncommon,1.0,1.0,0.0,Native American,rare
JAMAINE,M,rare,unused,unused,common,rare,unused,rare,uncommon,1.0,0.0,0.0,,rare
JAMAL,M,common,unused,unused,common,common,unused,uncommon,uncommon,1.0,1.0,1.0,Arabic,uncommon
JAMALL,M,unused,unused,unused,rare,rare,unused,rare,uncommon,1.0,0.0,0.0,,rare
JAMAR,M,uncommon,unused,unused,uncommon,unused,unused,rare,uncommon,1.0,1.0,1.0,Arabic,rare
JAMARI,M,rare,unused,unused,uncommon,unused,unused,rare,uncommon,1.0,1.0,0.0,Arabic,rare
JAMAS,M,unused,common,basic,unused,unused,unused,unused,rare,1.0,0.0,0.0,,rare
JAMAY,F,rare,rare,rare,unused,rare,unused,unused,rare,1.0,0.0,0.0,,rare
JAME,M,unused,basic,basic,unused,rare,unused,unused,common,1.0,1.0,0.0,,uncommon
JAME,F,rare,basic,basic,unused,unused,unused,unused,uncommon,1.0,0.0,0.0,,rare
JAMEE,F,uncommon,rare,rare,rare,rare,unused,rare,common,1.0,0.0,0.0,,rare
JAMEE,M,rare,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
JAMEEL,M,uncommon,unused,unused,common,uncommon,unused,uncommon,uncommon,1.0,1.0,1.0,Arabic,rare
JAMEELA,F,rare,unused,unused,common,rare,unused,rare,uncommon,1.0,0.0,1.0,Arabic,rare
JAMEELAH,F,rare,unused,unused,common,rare,unused,rare,uncommon,1.0,0.0,0.0,,rare
JAMEIL,M,rare,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
JAMEL,M,rare,unused,unused,common,rare,unused,rare,uncommon,1.0,1.0,0.0,Arabic,rare
JAMELA,F,rare,unused,unused,rare,rare,unused,rare,uncommon,1.0,0.0,0.0,Arabic,rare
JAMELIA,F,rare,unused,unused,common,rare,unused,rare,uncommon,1.0,0.0,0.0,Arabic,rare
JAMELLA,F,rare,unused,unused,unused,rare,unused,unused,uncommon,1.0,0.0,0.0,,rare
JAMELLE,F,rare,unused,unused,unused,rare,unused,unused,uncommon,1.0,1.0,0.0,,rare
JAMER,M,unused,uncommon,rare,unused,rare,unused,unused,rare,1.0,0.0,0.0,,rare
JAMES,M,basic,basic,basic,basic,basic,basic,basic,basic,1.0,1.0,1.0,Jewish,basic
JAMES,F,uncommon,basic,basic,unused,rare,unused,unused,basic,1.0,1.0,0.0,,uncommon
JAMESIE,M,unused,uncommon,uncommon,unused,unused,unused,unused,unused,1.0,0.0,0.0,,rare
JAMESINA,F,unused,common,common,unused,rare,unused,unused,rare,1.0,1.0,1.0,Celtic,rare
JAMESON,M,common,uncommon,uncommon,common,rare,unused,rare,uncommon,1.0,1.0,1.0,Jewish,uncommon
JAMESS,M,unused,common,rare,unused,unused,unused,unused,rare,1.0,0.0,0.0,,rare
JAMESY,M,unused,uncommon,uncommon,unused,unused,unused,unused,unused,1.0,0.0,0.0,,rare
JAMEY,M,common,common,uncommon,uncommon,uncommon,unused,rare,common,1.0,1.0,1.0,English,uncommon
JAMEY,F,rare,uncommon,common,uncommon,uncommon,unused,rare,common,1.0,0.0,0.0,,uncommon
JAMI,M,rare,unused,unused,unused,rare,unused,unused,uncommon,1.0,0.0,0.0,,rare
JAMI,F,common,unused,rare,rare,rare,unused,rare,common,1.0,1.0,0.0,,rare
JAMIAH,M,rare,uncommon,uncommon,rare,unused,unused,unused,rare,1.0,0.0,0.0,,rare
JAMIE,M,basic,uncommon,common,common,basic,basic,basic,common,1.0,1.0,0.0,Jewish,common
JAMIE,F,basic,common,basic,common,basic,common,common,basic,1.0,1.0,0.0,Jewish,basic
JAMIEE,F,rare,unused,unused,rare,rare,unused,rare,uncommon,1.0,0.0,0.0,,rare
JAMIEL,M,rare,unused,unused,rare,rare,unused,rare,uncommon,1.0,0.0,0.0,,rare
JAMIELEE,F,rare,unused,unused,uncommon,common,unused,uncommon,rare,1.0,0.0,0.0,,rare
JAMIELEE,M,unused,unused,unused,uncommon,rare,unused,rare,unused,1.0,0.0,0.0,,rare
JAMIESON,M,common,rare,uncommon,uncommon,uncommon,unused,rare,uncommon,1.0,0.0,0.0,,uncommon
JAMIL,M,uncommon,unused,unused,common,uncommon,unused,uncommon,uncommon,0.0,1.0,1.0,Arabic,rare
JAMILA,F,uncommon,unused,unused,common,uncommon,unused,uncommon,uncommon,1.0,1.0,1.0,Arabic,rare
JAMILAH,F,rare,unused,unused,common,rare,unused,rare,uncommon,1.0,1.0,0.0,Arabic,rare
JAMILIA,F,rare,unused,unused,rare,unused,unused,unused,uncommon,1.0,0.0,0.0,,rare
JAMILLA,F,unused,unused,unused,uncommon,rare,unused,rare,uncommon,1.0,0.0,0.0,Arabic,rare
JAMILLAH,F,rare,unused,unused,unused,rare,unused,unused,uncommon,1.0,0.0,1.0,Arabic,rare
JAMIMA,F,unused,basic,basic,uncommon,rare,unused,rare,rare,1.0,0.0,0.0,,uncommon
JAMIN,M,rare,unused,unused,rare,rare,unused,rare,uncommon,1.0,1.0,1.0,Biblical,rare
JAMINA,F,unused,common,common,rare,rare,unused,rare,rare,1.0,1.0,0.0,,rare
JAMIS,M,rare,common,common,unused,unused,unused,unused,rare,1.0,0.0,0.0,,rare
JAMISON,M,uncommon,common,uncommon,rare,rare,unused,rare,common,1.0,1.0,1.0,English,uncommon
JAMISON,F,rare,unused,rare,unused,unused,unused,unused,uncommon,1.0,1.0,0.0,,rare
JAMMES,M,unused,rare,uncommon,unused,unused,unused,unused,rare,1.0,0.0,0.0,,rare
JAMMIE,M,rare,unused,rare,unused,unused,unused,unused,common,1.0,1.0,0.0,,rare
JAMMIE,F,uncommon,unused,unused,unused,unused,unused,unused,common,1.0,1.0,0.0,,rare
JAMS,M,unused,basic,basic,unused,unused,unused,unused,rare,1.0,0.0,0.0,,rare
JAMS,F,rare,uncommon,rare,unused,unused,unused,unused,unused,1.0,0.0,0.0,,rare
JAMSE,M,unused,uncommon,uncommon,unused,unused,unused,unused,rare,1.0,0.0,0.0,,rare
JAMUS,M,rare,unused,rare,unused,rare,unused,unused,rare,1.0,0.0,0.0,,rare
JAMY,F,rare,unused,unused,unused,rare,unused,unused,uncommon,1.0,0.0,0.0,,rare
JAN,F,common,basic,common,rare,common,unused,rare,common,1.0,1.0,0.0,Jewish,uncommon
JAN,M,basic,uncommon,common,common,basic,uncommon,common,common,1.0,1.0,0.0,Scandinavian,common
JANA,F,basic,rare,rare,common,common,rare,uncommon,common,1.0,1.0,0.0,Slavic,uncommon
JANAE,F,uncommon,unused,unused,common,rare,unused,rare,common,1.0,1.0,1.0,English,rare
JANAI,F,rare,unused,unused,uncommon,unused,unused,rare,uncommon,1.0,1.0,0.0,,rare
JANAKI,F,rare,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,Indian,rare
JANAN,F,rare,unused,unused,uncommon,rare,unused,rare,uncommon,1.0,0.0,1.0,Arabic,rare
JANANI,F,rare,unused,unused,common,rare,unused,rare,rare,1.0,0.0,0.0,Indian,rare
JANAS,M,unused,uncommon,uncommon,unused,unused,unused,unused,rare,1.0,0.0,0.0,,rare
JANAT,F,rare,unused,unused,uncommon,rare,unused,rare,rare,1.0,0.0,0.0,,rare
JANATHAN,M,unused,uncommon,unused,unused,unused,unused,unused,uncommon,1.0,0.0,0.0,,rare
JANAY,F,rare,unused,unused,uncommon,unused,unused,rare,uncommon,1.0,1.0,0.0,,rare
JANAYA,F,uncommon,unused,unused,uncommon,rare,unused,rare,uncommon,1.0,1.0,0.0,,rare
JANCY,F,rare,rare,uncommon,unused,unused,unused,unused,uncommon,1.0,0.0,0.0,,rare
JANE,M,unused,basic,basic,unused,rare,unused,unused,common,1.0,0.0,0.0,,uncommon
JANE,F,basic,basic,basic,basic,basic,basic,basic,basic,1.0,1.0,1.0,Jewish,basic
JANEA,F,rare,unused,rare,unused,unused,unused,unused,uncommon,1.0,1.0,0.0,,rare
JANEAN,F,rare,unused,unused,unused,rare,unused,unused,common,1.0,1.0,0.0,,rare
JANEANE,F,rare,unused,unused,unused,rare,unused,unused,uncommon,1.0,1.0,0.0,,rare
JANEE,F,rare,common,uncommon,unused,rare,unused,unused,common,1.0,0.0,0.0,Slavic,rare
JANEEN,F,uncommon,unused,unused,unused,rare,unused,unused,common,1.0,1.0,0.0,,rare
JANEK,M,unused,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,1.0,Slavic,rare
JANEL,F,uncommon,rare,rare,rare,rare,unused,rare,common,1.0,1.0,1.0,Slavic,rare
JANELL,F,rare,unused,unused,rare,rare,unused,rare,common,1.0,1.0,0.0,,rare
JANELLA,F,rare,unused,unused,unused,rare,unused,unused,common,1.0,1.0,1.0,Slavic,rare
JANELLE,F,basic,unused,unused,common,common,unused,uncommon,common,1.0,1.0,1.0,Jewish,uncommon
JANENE,F,rare,unused,unused,unused,uncommon,unused,rare,common,1.0,1.0,1.0,English,rare
JANES,M,unused,basic,basic,unused,unused,unused,unused,uncommon,1.0,0.0,0.0,,rare
JANESE,F,rare,unused,unused,unused,rare,unused,unused,common,1.0,0.0,0.0,,rare
JANESSA,F,common,unused,unused,rare,rare,unused,rare,uncommon,1.0,1.0,1.0,Jewish,rare
JANET,M,unused,uncommon,common,unused,rare,unused,unused,common,1.0,0.0,0.0,,rare
JANET,F,basic,basic,basic,basic,basic,rare,common,basic,1.0,1.0,1.0,Jewish,basic
JANETH,F,rare,unused,rare,unused,unused,unused,unused,common,1.0,1.0,0.0,,rare
JANETT,F,rare,common,basic,unused,unused,unused,unused,common,1.0,0.0,0.0,,rare
JANETTA,F,rare,basic,basic,unused,rare,unused,unused,common,1.0,0.0,1.0,Slavic,uncommon
JANETTE,F,basic,basic,basic,rare,common,unused,rare,basic,1.0,1.0,1.0,Celtic,common
JANEY,F,uncommon,basic,basic,common,common,unused,uncommon,common,1.0,1.0,1.0,Jewish,common
JANI,F,rare,uncommon,uncommon,unused,rare,unused,unused,common,1.0,0.0,0.0,Jewish,rare
JANIA,F,rare,rare,unused,rare,unused,unused,unused,uncommon,1.0,0.0,0.0,Slavic,rare
JANICA,F,rare,unused,unused,unused,rare,unused,unused,uncommon,1.0,0.0,0.0,,rare
JANICE,F,basic,unused,rare,common,common,rare,uncommon,basic,1.0,1.0,1.0,Jewish,uncommon
JANIE,M,unused,uncommon,uncommon,unused,rare,unused,unused,uncommon,1.0,0.0,0.0,,rare
JANIE,F,common,basic,basic,common,common,unused,uncommon,basic,1.0,1.0,1.0,Jewish,common
JANIECE,F,rare,unused,unused,unused,unused,unused,unused,common,1.0,1.0,0.0,,rare
JANIKA,F,rare,unused,unused,rare,unused,unused,unused,uncommon,1.0,0.0,0.0,,rare
JANINA,F,uncommon,rare,unused,uncommon,uncommon,unused,rare,common,1.0,1.0,1.0,Jewish,rare
JANINE,F,basic,unused,unused,common,common,rare,uncommon,common,1.0,1.0,1.0,Jewish,uncommon
JANIQUE,F,uncommon,unused,unused,unused,unused,unused,unused,uncommon,1.0,0.0,0.0,,rare
JANIS,F,basic,rare,common,rare,uncommon,unused,rare,common,1.0,1.0,1.0,Jewish,uncommon
JANIS,M,rare,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,Jewish,rare
JANISE,F,rare,unused,rare,unused,rare,unused,unused,common,1.0,0.0,0.0,,rare
JANISHA,F,rare,unused,unused,rare,unused,unused,unused,uncommon,1.0,0.0,0.0,Indian,rare
JANITA,F,rare,unused,rare,rare,rare,unused,rare,common,0.0,1.0,0.0,,rare
JANIYAH,F,uncommon,unused,unused,rare,rare,unused,rare,rare,1.0,1.0,0.0,Jewish,rare
JANN,M,rare,uncommon,rare,unused,rare,unused,unused,rare,1.0,0.0,0.0,,rare
JANN,F,rare,unused,uncommon,unused,rare,unused,unused,uncommon,1.0,1.0,0.0,,rare
JANNA,F,common,basic,uncommon,common,common,unused,uncommon,common,1.0,1.0,1.0,Jewish,common
JANNAH,F,uncommon,unused,unused,common,rare,unused,rare,uncommon,1.0,1.0,1.0,English,rare
JANNAT,F,uncommon,unused,unused,common,uncommon,unused,uncommon,rare,1.0,0.0,0.0,Arabic,rare
JANNATH,F,unused,unused,unused,common,unused,unused,rare,unused,1.0,0.0,0.0,,rare
JANNATUL,F,unused,unused,unused,common,unused,unused,rare,rare,1.0,0.0,0.0,,rare
JANNE,F,rare,common,basic,unused,rare,unused,unused,uncommon,1.0,1.0,0.0,Slavic,rare
JANNE,M,unused,uncommon,uncommon,unused,unused,unused,unused,unused,1.0,1.0,0.0,,rare
JANNEKE,F,rare,unused,unused,rare,rare,unused,rare,unused,1.0,1.0,1.0,Dutch,rare
JANNEL,F,rare,unused,unused,unused,rare,unused,unused,uncommon,1.0,0.0,0.0,,rare
JANNELLE,F,rare,unused,unused,unused,rare,unused,unused,uncommon,1.0,1.0,0.0,,rare
JANNES,M,unused,uncommon,rare,unused,rare,unused,unused,unused,1.0,0.0,0.0,,rare
JANNET,F,rare,basic,basic,rare,unused,unused,unused,common,1.0,0.0,0.0,,uncommon
JANNETT,F,rare,common,common,unused,unused,unused,unused,common,1.0,0.0,0.0,,rare
JANNETTE,F,uncommon,basic,common,unused,rare,unused,unused,common,0.0,1.0,1.0,English,uncommon
JANNEY,F,unused,basic,common,unused,unused,unused,unused,rare,1.0,1.0,0.0,,rare
JANNIE,F,unused,basic,basic,unused,rare,unused,unused,basic,1.0,1.0,0.0,,uncommon
JANNINE,F,rare,unused,unused,unused,uncommon,unused,rare,uncommon,1.0,0.0,1.0,English,rare
JANNIS,F,unused,rare,rare,unused,unused,unused,unused,uncommon,1.0,0.0,0.0,,rare
JANNY,F,rare,common,basic,unused,unused,unused,unused,uncommon,1.0,1.0,0.0,,rare
JANORA,F,rare,uncommon,rare,unused,unused,unused,unused,rare,1.0,0.0,0.0,,rare
JANS,F,unused,rare,common,unused,unused,unused,unused,unused,1.0,0.0,0.0,,rare
JANS,M,unused,common,uncommon,unused,unused,unused,unused,unused,1.0,0.0,0.0,,rare
JANSEN,M,rare,unused,unused,rare,rare,unused,rare,uncommon,1.0,0.0,0.0,,rare
JANSON,M,rare,unused,unused,rare,rare,unused,rare,uncommon,1.0,0.0,0.0,,rare
JANUARY,F,uncommon,unused,unused,unused,rare,unused,unused,uncommon,1.0,1.0,0.0,,rare
JANUSZ,M,rare,unused,unused,rare,rare,unused,rare,rare,1.0,1.0,1.0,Slavic,rare
JANVI,F,uncommon,unused,unused,common,rare,unused,rare,rare,1.0,0.0,0.0,,rare
JANY,F,rare,common,rare,unused,unused,unused,unused,rare,1.0,0.0,0.0,,rare
JANYCE,F,rare,unused,unused,unused,rare,unused,unused,common,0.0,1.0,0.0,,rare
JAPHET,M,rare,unused,unused,rare,rare,unused,rare,rare,1.0,1.0,0.0,,rare
JAPHETH,M,rare,uncommon,unused,rare,rare,unused,rare,uncommon,1.0,1.0,1.0,Biblical,rare
JAPJI,F,common,unused,unused,uncommon,rare,unused,rare,rare,1.0,1.0,0.0,,rare
JAPLEEN,F,uncommon,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
JAPNEET,F,uncommon,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
JAQUE,M,unused,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
JAQUELINE,F,common,unused,unused,rare,uncommon,unused,rare,common,1.0,1.0,1.0,Jewish,rare
JAQUELYN,F,rare,unused,unused,unused,rare,unused,unused,uncommon,1.0,0.0,1.0,English,rare
JAQUES,M,unused,rare,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
JARA,F,rare,unused,unused,rare,rare,unused,rare,uncommon,1.0,1.0,0.0,,rare
JARAD,M,rare,unused,unused,uncommon,rare,unused,rare,uncommon,1.0,0.0,0.0,,rare
JARED,M,basic,common,uncommon,common,basic,uncommon,common,common,1.0,1.0,1.0,Jewish,common
JAREK,M,rare,unused,unused,rare,unused,unused,unused,uncommon,1.0,1.0,1.0,Slavic,rare
JAREL,M,rare,unused,unused,rare,unused,unused,unused,uncommon,1.0,0.0,0.0,,rare
JARELL,M,rare,unused,unused,uncommon,rare,unused,rare,uncommon,1.0,1.0,0.0,,rare
JAREMIAH,M,rare,basic,basic,unused,unused,unused,unused,rare,1.0,0.0,0.0,,rare
JAREN,M,rare,unused,unused,rare,rare,unused,rare,uncommon,1.0,1.0,0.0,Jewish,rare
JARET,M,common,rare,unused,rare,unused,unused,unused,uncommon,1.0,1.0,0.0,,rare
JARETH,M,rare,unused,rare,uncommon,rare,unused,rare,rare,1.0,1.0,1.0,Popular Culture,rare
JARETT,M,uncommon,unused,unused,unused,unused,unused,unused,uncommon,1.0,0.0,0.0,,rare
JARIUS,M,rare,unused,unused,unused,rare,unused,unused,uncommon,1.0,1.0,0.0,,rare
JARLATH,M,rare,rare,uncommon,rare,rare,common,uncommon,unused,0.0,1.0,1.0,Celtic,rare
JAROD,M,common,unused,unused,uncommon,rare,unused,rare,uncommon,1.0,1.0,1.0,Jewish,rare
JAROM,M,rare,unused,unused,rare,unused,unused,unused,uncommon,1.0,1.0,0.0,Arabic,rare
JARON,M,common,unused,unused,uncommon,rare,unused,rare,uncommon,1.0,1.0,0.0,Jewish,rare
JAROSLAV,M,rare,unused,unused,uncommon,rare,unused,rare,rare,1.0,1.0,1.0,Slavic,rare
JARRAD,M,rare,unused,unused,common,rare,unused,rare,uncommon,1.0,0.0,0.0,,rare
JARRED,M,common,rare,rare,common,uncommon,unused,uncommon,uncommon,1.0,1.0,1.0,Jewish,uncommon
JARREL,M,rare,unused,unused,unused,unused,unused,unused,common,1.0,1.0,0.0,,rare
JARRELL,M,rare,unused,unused,uncommon,unused,unused,rare,common,1.0,1.0,0.0,,rare
JARREN,M,rare,unused,unused,rare,rare,unused,rare,uncommon,1.0,0.0,0.0,,rare
JARRET,M,common,uncommon,unused,rare,unused,unused,unused,uncommon,1.0,1.0,0.0,,rare
JARRETT,M,common,common,rare,rare,rare,unused,rare,common,1.0,1.0,1.0,French,uncommon
JARRID,M,rare,unused,unused,unused,rare,unused,unused,uncommon,1.0,0.0,0.0,,rare
JARROD,M,basic,unused,unused,common,uncommon,unused,uncommon,uncommon,1.0,1.0,1.0,Jewish,uncommon
JARRON,M,rare,unused,unused,rare,rare,unused,rare,uncommon,1.0,0.0,0.0,,rare
JARRYD,M,rare,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
JARVIS,M,uncommon,uncommon,common,common,uncommon,unused,uncommon,basic,1.0,1.0,1.0,English,uncommon
JARYD,M,rare,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,Jewish,rare
JAS,M,rare,basic,basic,rare,rare,unused,rare,rare,1.0,0.0,0.0,,uncommon
JAS,F,unused,uncommon,uncommon,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
JASBIR,F,rare,unused,unused,rare,rare,unused,rare,unused,0.0,1.0,0.0,,rare
JASDEEP,M,common,unused,unused,common,rare,unused,rare,rare,1.0,1.0,0.0,,rare
JASDEEP,F,common,unused,unused,uncommon,rare,unused,rare,rare,1.0,0.0,0.0,,rare
JASE,M,common,unused,unused,uncommon,rare,unused,rare,uncommon,1.0,1.0,0.0,Greek,rare
JASEN,M,common,rare,rare,unused,rare,unused,unused,uncommon,1.0,1.0,0.0,Greek,rare
JASEPH,M,unused,common,uncommon,unused,unused,unused,unused,rare,1.0,0.0,0.0,,rare
JASEY,F,rare,rare,unused,rare,unused,unused,unused,rare,1.0,1.0,0.0,,rare
JASH,M,rare,rare,unused,rare,unused,unused,unused,rare,1.0,0.0,0.0,,rare
JASHAN,M,common,unused,unused,uncommon,unused,unused,rare,rare,1.0,0.0,0.0,Indian,rare
JASHANDEEP,M,rare,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
JASIAH,M,uncommon,unused,unused,rare,unused,unused,unused,rare,1.0,1.0,0.0,,rare
JASIE,F,rare,rare,rare,unused,unused,unused,unused,rare,1.0,0.0,0.0,,rare
JASIKA,F,rare,unused,unused,rare,rare,unused,rare,unused,0.0,1.0,0.0,,rare
JASIM,M,rare,unused,unused,uncommon,rare,unused,rare,rare,1.0,0.0,0.0,Arabic,rare
JASKARAN,F,rare,unused,unused,rare,rare,unused,rare,unused,1.0,0.0,0.0,,rare
JASKARAN,M,common,unused,unused,common,uncommon,unused,uncommon,rare,1.0,1.0,0.0,Indian,rare
JASKARN,M,common,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
JASKEERAT,M,rare,unused,unused,rare,rare,unused,rare,unused,1.0,0.0,0.0,Indian,rare
JASKIRAN,F,uncommon,unused,unused,common,rare,unused,rare,rare,1.0,0.0,0.0,,rare
JASKIRAT,M,common,unused,unused,uncommon,rare,unused,rare,rare,1.0,0.0,0.0,,rare
JASKIRAT,F,uncommon,unused,unused,uncommon,unused,unused,rare,rare,1.0,0.0,0.0,,rare
JASLEEN,F,common,unused,unused,common,rare,unused,rare,rare,1.0,1.0,0.0,Indian,rare
JASLENE,F,uncommon,unused,unused,rare,unused,unused,unused,rare,1.0,1.0,0.0,,rare
JASLYN,F,rare,unused,unused,rare,rare,unused,rare,uncommon,1.0,1.0,1.0,English,rare
JASMAN,M,uncommon,unused,unused,unused,rare,unused,unused,rare,1.0,0.0,0.0,,rare
JASMEEN,F,common,unused,unused,common,rare,unused,rare,uncommon,1.0,0.0,0.0,,rare
JASMEET,F,common,unused,unused,common,rare,unused,rare,rare,1.0,0.0,0.0,,rare
JASMEET,M,common,unused,unused,uncommon,rare,unused,rare,rare,1.0,0.0,0.0,,rare
JASMIN,F,basic,unused,unused,common,common,common,common,uncommon,0.0,1.0,0.0,,uncommon
JASMINA,F,uncommon,unused,unused,common,uncommon,unused,uncommon,uncommon,1.0,1.0,1.0,Persian,rare
JASMINDER,F,rare,unused,unused,rare,rare,unused,rare,unused,1.0,0.0,0.0,Indian,rare
JASMINE,F,basic,unused,rare,common,basic,basic,basic,common,1.0,1.0,1.0,Persian,common
JASMYN,F,common,unused,unused,common,uncommon,unused,uncommon,uncommon,1.0,1.0,1.0,English,uncommon
JASMYNE,F,uncommon,unused,unused,uncommon,rare,unused,rare,uncommon,1.0,0.0,0.0,,rare
JASNEET,F,common,unused,unused,common,rare,unused,rare,rare,1.0,0.0,0.0,,rare
JASNOOR,M,rare,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
JASNOOR,F,common,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
JASON,M,basic,basic,basic,common,basic,basic,basic,basic,1.0,1.0,1.0,Greek,basic
