name,gender,AB_appFrac,AB_avgVal,BC_appFrac,BC_avgVal,OT_appFrac,OT_avgVal,CN_appFrac,CN_avgVal
DAYLAN,F,0.077,1.5,0.0,0.0,0.0,0.0,0.026,0.5
DAYLAN,M,0.962,3.4,0.01,5.0,0.0,0.0,0.324,2.8
DAYLE,F,0.5,2.23,0.03,6.0,0.01,6.0,0.18,4.743
DAYLE,M,0.154,1.0,0.0,0.0,0.0,0.0,0.051,0.333
DAYLEE,F,0.154,1.25,0.0,0.0,0.0,0.0,0.051,0.417
DAYLEE,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DAYLEEN,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DAYLEIGH,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DAYLEIGHN,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DAYLEN,F,0.231,1.33,0.0,0.0,0.0,0.0,0.077,0.443
DAYLEN,M,0.923,3.25,0.01,6.0,0.01,6.0,0.314,5.083
DAYLENA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DAYLENE,F,0.385,1.3,0.0,0.0,0.0,0.0,0.128,0.433
DAYLEY,F,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
DAYLIA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DAYLIGHT,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DAYLIN,M,0.692,2.28,0.0,0.0,0.0,0.0,0.231,0.76
DAYLIN,F,0.5,1.62,0.0,0.0,0.0,0.0,0.167,0.54
DAYLN,M,0.115,1.0,0.0,0.0,0.0,0.0,0.038,0.333
DAYLON,M,0.731,2.16,0.0,0.0,0.01,5.0,0.247,2.387
DAYLON,F,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
DAYLUN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DAYLYN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DAYLYN,F,0.308,1.25,0.0,0.0,0.0,0.0,0.103,0.417
DAYLYND,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DAYLYNN,F,0.269,1.29,0.0,0.0,0.0,0.0,0.09,0.43
DAYMAN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DAYME,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DAYMEIN,M,0.038,2.0,0.0,0.0,0.0,0.0,0.013,0.667
DAYMEION,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DAYMEN,M,0.154,1.25,0.0,0.0,0.0,0.0,0.051,0.417
DAYMEON,M,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
DAYMI,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DAYMIAN,M,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
DAYMIEN,M,0.231,1.0,0.0,0.0,0.0,0.0,0.077,0.333
DAYMIENE,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DAYMIN,M,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
DAYMION,M,0.154,1.0,0.0,0.0,0.0,0.0,0.051,0.333
DAYMON,M,0.577,1.53,0.0,0.0,0.0,0.0,0.192,0.51
DAYMOND,M,0.346,2.0,0.0,0.0,0.0,0.0,0.115,0.667
DAYMYN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DAYN,M,0.231,1.17,0.0,0.0,0.0,0.0,0.077,0.39
DAYN,F,0.154,1.0,0.0,0.0,0.0,0.0,0.051,0.333
DAYNA,M,0.115,1.0,0.0,0.0,0.0,0.0,0.038,0.333
DAYNA,F,1.0,6.65,0.38,10.47,0.01,9.0,0.463,8.707
DAYNAH,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DAYNAN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DAYNARAE,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DAYNAYIA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DAYNE,M,0.885,4.0,0.04,7.0,0.01,7.0,0.312,6.0
DAYNE,F,0.154,1.0,0.0,0.0,0.0,0.0,0.051,0.333
DAYNEE,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DAYNELL,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DAYNEN,M,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
DAYNEX,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DAYNIA,F,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
DAYNIEN,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DAYNIKA,F,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
DAYNIN,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DAYNIN,M,0.115,1.0,0.0,0.0,0.0,0.0,0.038,0.333
DAYNNA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DAYNON,M,0.115,1.0,0.0,0.0,0.0,0.0,0.038,0.333
DAYNTRE,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DAYON,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DAYONARAH,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DAYRIEL,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DAYRON,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DAYSEN,M,0.231,1.0,0.0,0.0,0.0,0.0,0.077,0.333
DAYSHA,F,0.231,1.5,0.0,0.0,0.0,0.0,0.077,0.5
DAYSHAUN,M,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
DAYSHAWN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DAYSHAYNA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DAYSHEN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DAYSHINE,F,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
DAYSI,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DAYSIN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DAYSINI,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DAYSON,M,0.462,1.75,0.0,0.0,0.0,0.0,0.154,0.583
DAYSTAR,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DAYTAN,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DAYTEN,M,0.231,1.0,0.0,0.0,0.0,0.0,0.077,0.333
DAYTHAN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DAYTIN,M,0.115,1.33,0.0,0.0,0.0,0.0,0.038,0.443
DAYTION,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DAYTN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DAYTON,F,0.423,1.09,0.0,0.0,0.0,0.0,0.141,0.363
DAYTON,M,0.962,11.44,0.28,21.21,0.01,8.0,0.417,13.55
DAYTONA,M,0.192,1.0,0.0,0.0,0.0,0.0,0.064,0.333
DAYTONA,F,0.385,1.3,0.0,0.0,0.0,0.0,0.128,0.433
DAYTONAH,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DAYTONJAMES,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DAYVA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DAYVANI,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DAYVEEN,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DAYVEN,M,0.115,1.33,0.0,0.0,0.0,0.0,0.038,0.443
DAYVIE,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DAYVIEN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DAYVIN,M,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
DAYVON,M,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
DAYVONI,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DAYWIN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DAYYAN,M,0.269,1.0,0.0,0.0,0.0,0.0,0.09,0.333
DAYZA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DAYZAH,F,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
DAYZEL,M,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
DAYZEN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DAYZIE,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DAYZLAN,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DAZ,M,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
DAZAH,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DAZARETH,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DAZIA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DAZIE,F,0.115,1.0,0.0,0.0,0.0,0.0,0.038,0.333
DAZILDA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DAZLIE,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DAZLYN,F,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
DAZMOND,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DAZMYNE,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DAZYK,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DAZZELYN,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DAZZLER,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DAZZLIN,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DAZZLYN,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DAZZMIN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DAZZNICK,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DAÇIANA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DDENDYLL,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DDONAVON,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DE,F,0.115,1.0,0.0,0.0,0.0,0.0,0.038,0.333
DE,M,0.231,1.0,0.0,0.0,0.0,0.0,0.077,0.333
DEA,F,0.115,1.0,0.0,0.0,0.01,5.0,0.042,2.0
DEACAN,M,0.154,1.0,0.0,0.0,0.0,0.0,0.051,0.333
DEACON,M,0.654,9.06,0.07,7.0,0.01,5.0,0.245,7.02
DEACUN,M,0.038,2.0,0.0,0.0,0.0,0.0,0.013,0.667
DEAELLE,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEAGAN,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEAGAN,M,0.385,2.5,0.0,0.0,0.01,5.0,0.132,2.5
DEAGEN,M,0.115,1.67,0.0,0.0,0.0,0.0,0.038,0.557
DEAGHLAN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEAGLAN,M,0.115,1.0,0.0,0.0,0.0,0.0,0.038,0.333
DEAGLÁN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEAH,F,0.192,1.0,0.0,0.0,0.0,0.0,0.064,0.333
DEAH,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEAIRA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEAJA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEAJAH,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEAKAN,M,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
DEAKEN,M,0.269,1.43,0.0,0.0,0.0,0.0,0.09,0.477
DEAKIN,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEAKIN,M,0.231,1.17,0.0,0.0,0.0,0.0,0.077,0.39
DEAKON,M,0.269,1.57,0.0,0.0,0.0,0.0,0.09,0.523
DEAKYN,M,0.192,1.0,0.0,0.0,0.0,0.0,0.064,0.333
DEALAN,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEALLA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEAN,M,0.962,14.28,0.73,41.51,0.01,5.0,0.567,20.263
DEANA,F,0.692,1.78,0.17,7.71,0.01,5.0,0.291,4.83
DEANALEE,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEANAYA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEANDRA,F,0.577,1.4,0.0,0.0,0.01,6.0,0.196,2.467
DEANDRAE,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEANDRE,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEANDRE,M,0.615,1.25,0.0,0.0,0.01,7.0,0.208,2.75
DEANDREA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEANDREI,M,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
DEANDRIA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEANDRÉ,M,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
DEANE,M,0.154,1.0,0.0,0.0,0.0,0.0,0.051,0.333
DEANELL,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEANELLE,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEANETTE,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEANGELA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEANGELO,M,0.231,1.0,0.0,0.0,0.0,0.0,0.077,0.333
DEANICKA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEANN,F,0.0,0.0,0.0,0.0,0.01,7.0,0.003,2.333
DEANNA,F,1.0,12.31,0.7,27.33,0.01,56.0,0.57,31.88
DEANNAH,F,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
DEANNDRA,F,0.154,1.0,0.0,0.0,0.0,0.0,0.051,0.333
DEANNE,F,0.577,1.73,0.2,9.75,0.01,7.0,0.262,6.16
DEANNETTE,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEANO,M,0.115,1.0,0.0,0.0,0.0,0.0,0.038,0.333
DEANRYCK,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEANTANAK,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEANTE,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEANTHONY,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEARA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEARIT,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEASHLY,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEAVAN,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEAVON,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEAVYN,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEAYONN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEBA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEBANGSHI,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEBANHI,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEBARA,F,0.0,0.0,0.0,0.0,0.01,5.0,0.003,1.667
DEBARJUN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEBAYAN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEBBI,F,0.0,0.0,0.0,0.0,0.01,5.0,0.003,1.667
DEBBIE,F,0.923,2.67,0.3,35.93,0.01,5.0,0.411,14.533
DEBBORA,F,0.0,0.0,0.0,0.0,0.01,5.0,0.003,1.667
DEBBRA,F,0.0,0.0,0.06,6.5,0.01,11.0,0.023,5.833
DEBBY,F,0.115,1.0,0.05,7.0,0.01,9.0,0.058,5.667
DEBDAN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEBENICE,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEBERA,F,0.038,1.0,0.0,0.0,0.01,5.0,0.016,2.0
DEBERAH,F,0.0,0.0,0.0,0.0,0.01,5.0,0.003,1.667
DEBI,F,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
DEBIE,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEBJIT,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEBONAIRE,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEBORA,F,0.423,1.27,0.18,16.94,0.01,5.0,0.204,7.737
DEBORAH,F,0.962,4.56,0.56,106.41,0.01,5.0,0.511,38.657
DEBORHA,F,0.0,0.0,0.0,0.0,0.01,6.0,0.003,2.0
DEBORRAH,F,0.0,0.0,0.01,5.0,0.01,6.0,0.007,3.667
DEBRA,F,0.577,2.07,0.38,97.58,0.01,8.0,0.322,35.883
DEBRAH,F,0.077,1.0,0.03,6.33,0.01,6.0,0.039,4.443
DEBRALENE,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEBREANNA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEBRENA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEC,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DECAN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DECCLAN,M,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
DECEMBER,F,0.269,1.14,0.0,0.0,0.0,0.0,0.09,0.38
DECEMBRA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DECEN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DECERIE,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DECH,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DECHLAN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DECHLIN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DECIA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DECIAH,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DECIMUS,M,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
DECKER,M,0.385,2.6,0.0,0.0,0.0,0.0,0.128,0.867
DECKLAN,M,0.308,1.25,0.0,0.0,0.0,0.0,0.103,0.417
DECKLEN,M,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
DECKLIN,M,0.269,1.29,0.0,0.0,0.0,0.0,0.09,0.43
DECKLYN,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DECKLYN,M,0.269,1.0,0.0,0.0,0.0,0.0,0.09,0.333
DECKLYNN,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DECLAHN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DECLAN,M,0.923,34.58,0.2,35.95,0.01,5.0,0.378,25.177
DECLAN,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DECLAND,M,0.115,1.0,0.0,0.0,0.0,0.0,0.038,0.333
DECLEN,M,0.115,1.0,0.0,0.0,0.0,0.0,0.038,0.333
DECLIE,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DECLIN,M,0.346,1.11,0.0,0.0,0.0,0.0,0.115,0.37
DECLLAN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DECLYN,M,0.231,1.67,0.0,0.0,0.0,0.0,0.077,0.557
DECLYN,F,0.154,1.0,0.0,0.0,0.0,0.0,0.051,0.333
DECLYNN,F,0.154,1.5,0.0,0.0,0.0,0.0,0.051,0.5
DECLÁN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DECODA,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DECON,M,0.115,1.0,0.0,0.0,0.0,0.0,0.038,0.333
DECONNIA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DECONTE,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DECYMUS,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEDAAR,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEDAR,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEDAR,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEDAWN,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEDE,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEDEEP,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEDERICK,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEDRA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEDREA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEDREY,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEDRIA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEDRICA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEDRICK,M,0.231,1.0,0.0,0.0,0.0,0.0,0.077,0.333
DEE,F,0.154,1.0,0.0,0.0,0.0,0.0,0.051,0.333
DEE,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEEANDRA,F,0.077,1.5,0.0,0.0,0.0,0.0,0.026,0.5
DEEANNA,F,0.231,1.0,0.0,0.0,0.0,0.0,0.077,0.333
DEEANNDRA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEEAUNDRA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEEBA,F,0.115,1.0,0.0,0.0,0.0,0.0,0.038,0.333
DEECON,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEEDAAR,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEEDAR,M,0.115,1.0,0.0,0.0,0.0,0.0,0.038,0.333
DEEDEE,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEEDRA,F,0.115,1.33,0.0,0.0,0.0,0.0,0.038,0.443
DEEDRE,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEEGAN,M,0.5,7.15,0.03,5.67,0.01,6.0,0.18,6.273
DEEGAN,F,0.115,1.0,0.0,0.0,0.0,0.0,0.038,0.333
DEEGEN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEEGO,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEEJAI,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEEJAY,M,0.115,1.0,0.0,0.0,0.0,0.0,0.038,0.333
DEEJAY,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEEKA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEEKAN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEEKIN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEEKON,M,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
DEEKOTA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEEKSHA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEEKYN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEEL,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEELAN,F,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
DEELAUN,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEELISHA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEELLA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEELUN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEELYA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEEMA,F,0.346,1.33,0.0,0.0,0.01,6.0,0.119,2.443
DEEMEN,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEEN,M,0.192,1.0,0.0,0.0,0.01,7.0,0.067,2.667
DEENA,F,0.769,1.7,0.11,6.36,0.01,5.0,0.296,4.353
DEENAH,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEENILYAS,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEEONNA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEEP,M,0.231,1.33,0.0,0.0,0.01,6.0,0.08,2.443
DEEP,F,0.115,1.0,0.0,0.0,0.0,0.0,0.038,0.333
DEEPA,F,0.038,1.0,0.0,0.0,0.01,5.0,0.016,2.0
DEEPAK,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEEPAK,M,0.308,1.12,0.06,6.0,0.01,7.0,0.126,4.707
DEEPALI,F,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
DEEPANA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEEPIKA,F,0.231,1.0,0.0,0.0,0.0,0.0,0.077,0.333
DEEPINDER,F,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
DEEPMALA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEEPNOOR,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEEPRAJ,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEEPTANSHU,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEEQA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEESA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEESHA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEESHPAUL,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEETHI,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEETHYA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEETI,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEETYA,F,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
DEEVA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEEVAGN,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEEVON,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEEYA,F,0.115,1.0,0.0,0.0,0.01,5.0,0.042,2.0
DEEYAH,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEEYAN,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEEYANA,F,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
DEEZIRE,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
DEFNE,F,0.115,1.33,0.0,0.0,0.0,0.0,0.038,0.443
DEFORREST,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
