name,gender,IRE1911_AppRank
ANASTETIA,F,common
ANASTHACA,F,rare
ANASTHASIA,F,rare
ANASTHEA,F,rare
ANASTIA,F,basic
ANASTIA,M,rare
ANASTIASA,F,rare
ANASTIASTIA,F,rare
ANASTICA,F,uncommon
ANASTICHA,F,rare
ANASTICIA,F,uncommon
ANASTIEA,F,rare
ANASTISA,F,common
ANASTISCIA,F,rare
ANASTISIA,F,common
ANASTITA,F,common
ANASTITIA,F,uncommon
ANASTOSIA,F,rare
ANASTSIA,F,common
ANATASIA,F,rare
ANATATIA,F,uncommon
ANATHASIA,F,rare
ANATIA,F,rare
ANATTIA,F,rare
ANAZALEA,F,rare
ANBELLA,F,rare
ANBROSE,M,rare
ANCETINA,F,rare
ANCHIE,M,rare
ANCHILINA,F,rare
ANCHORETTA,F,rare
ANCKEN,M,rare
ANCY,F,rare
ANDDY,M,rare
ANDEAU,F,rare
ANDEREW,M,common
ANDERINA,F,rare
ANDERSON,F,common
ANDERSON,M,basic
ANDERW,M,basic
ANDEW,M,uncommon
ANDEY,M,common
ANDIE,M,uncommon
ANDLEEN,F,rare
ANDLER,M,rare
ANDR,M,uncommon
ANDRAN,M,rare
ANDRE,M,uncommon
ANDREA,M,rare
ANDREA,F,uncommon
ANDREAS,M,uncommon
ANDREE,M,rare
ANDRENA,M,rare
ANDRENA,F,uncommon
ANDRES,M,uncommon
ANDREW,F,basic
ANDREW,M,basic
ANDREWEW,M,rare
ANDREWINA,F,rare
ANDREWS,F,rare
ANDREWS,M,common
ANDREY,F,uncommon
ANDREY,M,rare
ANDRIAS,M,uncommon
ANDRIES,M,rare
ANDRINA,F,common
ANDROW,M,uncommon
ANDRW,M,uncommon
ANDTEW,M,rare
ANDW,M,common
ANDY,F,uncommon
ANDY,M,basic
ANE,M,rare
ANE,F,basic
ANEAS,M,basic
ANEASTATIA,F,rare
ANEBELLA,F,rare
ANEE,F,rare
ANEGLA,F,rare
ANELIA,F,rare
ANELIZA,F,common
ANELLA,F,rare
ANEMARIA,F,rare
ANENISTIA,F,rare
ANERE,F,rare
ANES,F,rare
ANES,M,rare
ANESIA,F,rare
ANESLEY,F,uncommon
ANESLIA,F,rare
ANESTACIA,F,uncommon
ANESTASHIA,F,rare
ANESTASIA,F,common
ANESTATIA,F,basic
ANESTESIA,F,rare
ANESTHASIA,F,rare
ANETA,F,rare
ANETTA,F,common
ANETTE,F,uncommon
ANEY,F,basic
ANG,F,rare
ANGALINA,F,uncommon
ANGANE,F,uncommon
ANGANELINA,F,rare
ANGEA,F,rare
ANGEL,F,basic
ANGELA,M,rare
ANGELA,F,basic
ANGELACARMEL,F,rare
ANGELAMARIA,F,rare
ANGELAS,F,rare
ANGELE,F,common
ANGELEA,F,rare
ANGELENA,F,common
ANGELENIA,F,rare
ANGELIA,F,common
ANGELIC,F,rare
ANGELICA,F,common
ANGELIEA,F,rare
ANGELIEY,F,rare
ANGELIGUE,F,rare
ANGELINA,F,basic
ANGELINA,M,rare
ANGELINE,F,basic
ANGELINEA,F,rare
ANGELING,F,rare
ANGELIS,F,rare
ANGELITTA,F,rare
ANGELLA,F,rare
ANGELO,F,rare
ANGELO,M,common
ANGELOT,F,rare
ANGELS,F,uncommon
ANGELUS,M,uncommon
ANGELUS,F,rare
ANGEMIMA,F,rare
ANGES,M,uncommon
ANGES,F,common
ANGESS,F,uncommon
ANGIE,F,uncommon
ANGILA,F,rare
ANGILE,F,rare
ANGILENA,F,rare
ANGILUS,F,rare
ANGLA,F,uncommon
ANGLE,F,common
ANGLE,M,uncommon
ANGLEA,F,uncommon
ANGLELO,F,rare
ANGLENA,F,uncommon
ANGLES,F,rare
ANGLES,M,rare
ANGLIA,F,uncommon
ANGLICA,F,rare
ANGLINA,F,rare
ANGLUS,F,rare
ANGNES,M,rare
ANGNES,F,basic
ANGNESS,F,rare
ANGNIE,F,rare
ANGNIS,F,rare
ANGOLINA,F,rare
ANGUES,M,rare
ANGULA,F,rare
ANGUS,F,common
ANGUS,M,basic
ANGUST,M,rare
ANGUSTIA,F,rare
ANGUSTIN,F,rare
ANGUSTIN,M,uncommon
ANGUSTINE,M,common
ANHIE,F,rare
ANIASTACIA,F,rare
ANIASTATIA,F,rare
ANIBELLA,F,uncommon
ANICE,F,uncommon
ANIE,M,rare
ANIE,F,basic
ANIEL,F,rare
ANIEY,F,rare
ANIJANE,F,rare
ANILA,F,rare
ANILYA,F,rare
ANIMIRIA,F,rare
ANIN,F,rare
ANINA,F,rare
ANINE,F,common
ANINEE,F,rare
ANINIE,F,rare
ANISIA,F,rare
ANISTACIA,F,rare
ANISTASIA,F,common
ANISTATIA,F,basic
ANISTCEA,F,rare
ANISTHIA,F,rare
ANISTIA,F,uncommon
ANISTICA,F,rare
ANISTICIA,F,rare
ANISTITIA,F,rare
ANITA,F,common
ANITE,F,rare
ANITY,F,rare
ANJALINA,F,rare
ANJANE,F,common
ANJELA,F,rare
ANJUS,M,rare
ANKETELL,M,uncommon
ANKING,M,rare
ANLHY,F,rare
ANLIJA,F,rare
ANLIPA,F,rare
ANLIZA,F,rare
ANME,F,rare
ANMIE,F,rare
ANN,F,basic
ANN,M,basic
ANNA,M,basic
ANNA,F,basic
ANNABALLA,F,rare
ANNABEILA,F,rare
ANNABEL,F,common
ANNABELA,F,uncommon
ANNABELIA,F,rare
ANNABELL,F,basic
ANNABELLA,M,uncommon
ANNABELLA,F,basic
ANNABELLE,F,uncommon
ANNABELLEA,F,rare
ANNABELLSS,F,rare
ANNABLA,F,uncommon
ANNABLE,F,rare
ANNADH,F,rare
ANNAELIZA,F,uncommon
ANNAETTY,F,rare
ANNAGH,F,rare
ANNAGUSTA,F,rare
ANNAH,F,common
ANNALEEN,F,uncommon
ANNALELLA,F,rare
ANNALENA,F,uncommon
ANNALIZA,F,common
ANNALLA,F,rare
ANNAMANY,F,rare
ANNAMARIA,F,basic
ANNAMARY,F,uncommon
ANNAMIRIA,F,rare
ANNAMRIA,F,rare
ANNAN,M,rare
ANNARETTA,F,rare
ANNAROSE,F,rare
ANNAS,F,common
ANNASITA,F,rare
ANNASTACIA,F,uncommon
ANNASTAIAE,F,rare
ANNASTASCIA,F,rare
ANNASTASIA,F,basic
ANNASTASIC,F,rare
ANNASTATIA,F,basic
ANNASTATIA,M,rare
ANNASTATIE,F,rare
ANNASTEIA,F,rare
ANNASTETIA,F,uncommon
ANNASTHIA,F,rare
ANNASTIA,F,common
ANNASTICA,F,uncommon
ANNASTICIA,F,rare
ANNASTIE,F,rare
ANNASTISH,F,rare
ANNASTLIA,F,rare
ANNASTREA,F,rare
ANNASTTHIA,F,rare
ANNAY,F,rare
ANNBELLA,F,uncommon
ANNDREW,M,rare
ANNE,F,basic
ANNE,M,basic
ANNEA,F,uncommon
ANNEABELLA,F,rare
ANNEBELLA,F,common
ANNEE,F,basic
ANNEI,F,common
ANNEIE,F,rare
ANNEILEEN,F,rare
ANNEJANE,F,uncommon
ANNEL,F,uncommon
ANNELIA,F,rare
ANNELIZA,F,common
ANNELLA,F,rare
ANNELLE,F,rare
ANNEMARIA,F,uncommon
ANNEN,F,rare
ANNENE,F,rare
ANNES,F,basic
ANNES,M,rare
ANNESLAY,M,rare
ANNESLEY,M,basic
ANNESLY,M,rare
ANNESTATIA,F,uncommon
ANNESTIA,F,rare
ANNESTISCA,F,rare
ANNET,F,rare
ANNETA,F,rare
ANNETANE,F,rare
ANNETE,F,rare
ANNETHA,F,rare
ANNETT,F,uncommon
ANNETT,M,rare
ANNETTA,F,basic
ANNETTA,M,rare
ANNETTE,F,basic
ANNETTEE,F,rare
ANNEY,M,uncommon
ANNEY,F,basic
ANNGUSTA,F,rare
ANNI,F,basic
ANNI,M,rare
ANNIA,F,basic
ANNIASTATIA,F,rare
ANNIBELLA,F,rare
ANNIC,F,common
ANNICE,F,basic
ANNIE,M,basic
ANNIE,F,basic
ANNIEBELLA,F,rare
ANNIEE,F,uncommon
ANNIEJANE,F,rare
ANNIELENA,F,rare
ANNIELIZA,F,rare
ANNIELLE,F,rare
ANNIEMARIA,F,rare
ANNIEMIRCA,F,rare
ANNIER,F,uncommon
ANNIES,F,rare
ANNIETTE,F,rare
ANNIEZEATS,M,rare
ANNIIE,F,rare
ANNIMARIA,F,rare
ANNIN,F,rare
ANNINE,F,rare
ANNIS,M,rare
ANNIS,F,basic
ANNISLEY,M,rare
ANNISTASIA,F,rare
ANNISTATIA,F,common
ANNISTATIUS,F,rare
ANNISTIA,F,rare
ANNISTISA,F,uncommon
ANNITA,F,uncommon
ANNITTA,F,rare
ANNIY,F,uncommon
ANNJANE,F,common
ANNLE,F,rare
ANNLIZA,F,rare
ANNMARIA,F,rare
ANNN,F,rare
ANNNE,F,uncommon
ANNNIE,F,common
ANNO,F,rare
ANNOE,F,rare
ANNORA,F,uncommon
ANNORIA,F,rare
ANNS,F,common
ANNSLEY,M,rare
ANNSTASIA,F,uncommon
ANNSTATIA,F,common
ANNSTIA,F,rare
ANNSTICE,F,rare
ANNT,F,rare
ANNUNTIATA,F,rare
ANNUS,F,rare
ANNY,F,basic
ANNY,M,uncommon
ANOLIA,F,rare
ANONE,F,rare
ANORA,F,rare
ANORAH,F,rare
ANORIA,F,uncommon
ANORNE,F,rare
ANOS,M,rare
ANOTHNY,M,rare
ANOTHONY,M,uncommon
ANRON,M,rare
ANSATIA,F,rare
ANSELIN,M,rare
ANSELM,M,uncommon
ANSEY,F,rare
ANSIA,F,rare
ANSLEM,M,uncommon
ANSLEY,M,uncommon
ANSLOE,M,rare
ANSTACIA,F,common
ANSTASIA,F,basic
ANSTATIA,F,basic
ANSTATISA,F,rare
ANSTIASA,F,rare
ANSTIE,F,rare
ANSTIN,M,uncommon
ANSTY,M,rare
ANSTY,F,common
ANTAN,M,uncommon
ANTASTAISE,F,rare
ANTE,M,rare
ANTENE,M,rare
ANTENNAN,M,rare
ANTGE,F,rare
ANTHEONY,M,rare
ANTHNOY,M,rare
ANTHNY,M,rare
ANTHOINE,M,rare
ANTHOM,M,rare
ANTHOMY,M,rare
ANTHON,M,uncommon
ANTHONE,M,rare
ANTHONEY,M,basic
ANTHONIO,M,uncommon
ANTHONY,F,basic
ANTHONY,M,basic
ANTHOY,M,uncommon
ANTHSNEY,M,rare
ANTHUR,M,common
ANTHY,F,rare
ANTHY,M,basic
ANTIE,F,uncommon
ANTIN,M,rare
ANTINETTA,F,rare
ANTINEY,M,rare
ANTINORY,M,rare
ANTINY,M,rare
ANTIONA,F,rare
ANTIONETTE,F,rare
ANTNEY,M,rare
ANTNIE,M,rare
ANTO,F,common
ANTOE,F,rare
ANTOHONY,M,uncommon
ANTOHOY,M,rare
ANTOINE,M,basic
ANTOINETTE,F,basic
ANTOINIDH,M,rare
ANTON,M,common
ANTONAIDH,M,rare
ANTONE,M,rare
ANTONETT,F,rare
ANTONETTA,F,rare
ANTONEY,M,uncommon
ANTONIA,M,uncommon
ANTONIA,F,common
ANTONIE,F,common
ANTONIE,M,rare
ANTONINE,F,rare
ANTONINUS,M,rare
ANTONIO,F,uncommon
ANTONIO,M,common
ANTONIS,M,uncommon
ANTONIUS,M,rare
ANTONY,M,basic
ANTONY,F,rare
ANTRIM,F,rare
ANTRIM,M,rare
ANTTI,M,rare
ANTY,F,basic
ANTY,M,uncommon
ANUIE,F,rare
ANUSTATIA,F,common
ANY,F,basic
ANZIE,F,rare
AOCKIE,M,rare
AOD,M,common
AODAN,M,rare
AODH,M,basic
AODH,F,rare
AODHNAIT,F,rare
AOIFE,F,uncommon
AOLOS,F,rare
AONAS,M,rare
AONGUS,M,rare
AONOC,M,rare
AONTHONY,M,rare
AONTNNE,M,rare
AONTONAIGH,M,rare
AONUS,M,uncommon
AORAN,M,rare
AOSTAR,F,uncommon
APHELIA,F,rare
APHERVE,M,rare
APHRA,F,common
APLPHONSUS,M,rare
APPLEBY,M,rare
APRIL,F,uncommon
APRIL,M,rare
AQNES,F,rare
AQUILLIO,F,rare
AQUIN,F,rare
AQUINS,F,rare
ARABECCA,F,uncommon
ARABEL,F,rare
ARABELLA,F,basic
ARAE,F,rare
ARAH,F,rare
ARAH,M,rare
ARAHAM,M,rare
ARAMANELL,F,rare
ARAMEALA,F,rare
ARAMENELLA,F,rare
ARAMIA,F,rare
ARAMIAH,F,common
ARAMINBA,F,rare
ARAMINTA,F,basic
ARAN,M,rare
ARATHER,M,rare
ARAZIA,F,rare
ARBELLA,F,uncommon
ARCHABALD,M,common
ARCHABLD,M,rare
ARCHABLE,M,uncommon
ARCHABOLD,M,uncommon
ARCHBALD,M,common
ARCHBD,M,rare
ARCHBLD,M,rare
ARCHBOLD,M,rare
ARCHD,M,basic
ARCHDALE,M,uncommon
ARCHEBALD,M,basic
ARCHEBALL,M,rare
ARCHEBARD,M,rare
ARCHER,M,common
ARCHEY,M,basic
ARCHEYBALD,M,rare
ARCHI,M,uncommon
ARCHIABAL,M,rare
ARCHIBAD,M,rare
ARCHIBAILE,M,rare
ARCHIBALD,F,uncommon
ARCHIBALD,M,basic
ARCHIBAULD,M,uncommon
ARCHIBLAD,M,uncommon
ARCHIBLD,M,uncommon
ARCHIBOLD,M,basic
ARCHIBOULD,M,rare
ARCHIDALD,M,rare
ARCHIDBALD,M,rare
ARCHIE,F,uncommon
ARCHIE,M,basic
ARCHIEBALD,M,basic
ARCHIEBALL,M,rare
ARCHIED,M,rare
ARCHIEY,M,rare
ARCHIHALD,M,uncommon
ARCHILBALD,M,common
ARCHILBOLD,M,rare
ARCHILE,M,rare
ARCHINBALD,M,rare
ARCHIR,M,rare
ARCHOALD,M,rare
ARCHY,M,basic
ARCHYBALD,M,common
ARCIBALD,M,rare
ARCOY,M,rare
ARDARAINER,F,rare
ARDEL,M,rare
ARDEN,M,uncommon
ARDLE,M,uncommon
ARDOYNE,F,rare
ARDREW,M,common
ARDWELL,M,rare
AREBBELLA,F,rare
AREBELLA,F,uncommon
ARECHIBALD,M,rare
AREHY,M,common
AREMBERG,M,rare
ARETHEA,F,rare
AREVINA,F,rare
ARGARET,F,rare
ARGELUS,M,rare
ARGENA,F,rare
ARGHAL,M,rare
ARGYLL,M,rare
ARHTUR,M,rare
ARHUR,M,uncommon
ARIA,F,rare
ARIA,M,uncommon
ARICE,F,uncommon
ARICHABALD,M,rare
ARICHIBEL,M,rare
ARIE,M,rare
ARIMANELLA,F,rare
ARINE,F,rare
ARIS,M,rare
ARLHUR,M,rare
ARLIE,F,rare
ARLIE,M,uncommon
ARLONE,M,rare
ARMABELLA,F,uncommon
ARMACINDA,F,rare
ARMAMLLA,F,rare
ARMAND,F,rare
ARMAND,M,rare
ARMANDA,M,rare
ARMANDE,F,rare
ARMANELLA,F,uncommon
ARMAR,M,uncommon
ARME,F,uncommon
ARMELIA,F,rare
ARMENALA,F,rare
ARMENELLA,F,uncommon
ARMENIA,F,uncommon
ARMER,F,uncommon
ARMER,M,uncommon
ARMIDGER,M,rare
ARMIE,F,basic
ARMIN,M,rare
ARMIN,F,rare
ARMINE,F,rare
ARMINELLA,F,basic
ARMOR,M,rare
ARMOUR,M,basic
ARMOUR,F,rare
ARMSTRONG,F,uncommon
ARMSTRONG,M,basic
ARMUELLA,F,uncommon
ARMY,M,rare
ARMY,F,uncommon
ARMYOR,M,rare
ARNDREW,M,rare
ARNEAS,M,rare
ARNELIA,F,rare
ARNIA,F,rare
ARNOLD,M,basic
ARNOLD,F,rare
ARNOT,M,rare
ARNOTT,F,rare
ARNOTT,M,rare
ARNULF,M,rare
ARON,M,common
ARPAD,M,rare
ARRABELLA,F,common
ARRAN,M,rare
ARREN,M,rare
ARRON,M,common
ARRON,F,uncommon
ART,M,basic
ARTE,M,rare
ARTER,M,rare
ARTERUR,M,rare
ARTH,M,rare
ARTHAR,M,common
ARTHEMISE,F,uncommon
ARTHER,M,basic
ARTHEW,M,rare
ARTHIE,M,rare
ARTHOL,M,rare
ARTHOUR,M,uncommon
ARTHR,M,rare
ARTHUAR,M,rare
ARTHUER,M,rare
ARTHUN,M,rare
ARTHUR,F,common
ARTHUR,M,basic
ARTHURE,M,common
ARTHURETTE,F,rare
ARTHURINA,F,rare
ARTHURS,M,rare
ARTHY,M,rare
ARTIE,M,uncommon
ARTINA,F,rare
ARTIS,F,rare
ARTUR,M,uncommon
ARTURE,M,rare
ARTURO,M,rare
ARTUVE,M,rare
ARUMARELLA,F,rare
ARVINA,M,rare
ARVINA,F,rare
ARWOOD,M,uncommon
ARYANE,F,rare
AS,M,uncommon
AS,F,rare
ASA,M,rare
ASBEY,F,rare
ASCAR,M,rare
ASENATH,F,uncommon
ASHER,M,uncommon
ASHER,F,rare
ASHLEY,M,common
ASHLEY,F,uncommon
ASHLY,F,rare
ASHMUR,M,rare
ASHTON,M,rare
ASKEY,M,rare
ASLEI,F,rare
ASSAAC,M,rare
ASSEY,F,uncommon
ASSHETRN,M,rare
ASSIE,F,rare
ASTATIA,F,rare
ASTHA,F,rare
ASTHER,F,rare
ASTIN,M,rare
ASTON,M,uncommon
ASTREA,F,rare
ASTRIA,F,rare
ATA,M,rare
ATATIA,F,rare
ATCHESON,M,common
ATCHIE,M,rare
ATCHISON,M,common
ATHA,F,rare
ATHACTA,F,rare
ATHALENA,F,uncommon
ATHANASE,F,rare
ATHANASIA,F,rare
ATHCETIA,F,rare
ATHELIAH,F,rare
ATHELINE,F,rare
ATHER,M,rare
ATHER,F,rare
ATHLONE,M,rare
ATHNE,F,rare
ATHOL,M,uncommon
ATHOLL,M,uncommon
ATHONY,M,common
ATHUR,M,uncommon
ATKILWA,F,rare
ATKINSON,M,basic
ATKINSON,F,uncommon
ATLAS,F,uncommon
ATRACTA,F,common
ATRACTIA,F,rare
ATRACTICA,F,rare
ATTIE,F,common
ATTIE,M,uncommon
ATTRACTA,F,basic
ATTRACTA,M,rare
ATTRACTIA,F,rare
ATTRADA,F,rare
ATTRAETA,F,uncommon
ATTY,M,common
ATTY,F,basic
ATWELL,M,uncommon
ATY,F,rare
AUASIA,F,rare
AUASTACIA,F,uncommon
AUASTASIA,F,basic
AUASTATIA,F,common
AUBERON,M,rare
AUBERY,M,uncommon
AUBERY,F,rare
AUBREY,M,common
AUBREY,F,rare
AUCHORETTA,F,rare
AUDEN,M,rare
AUDERIAH,F,rare
AUDEY,M,rare
AUDIE,M,rare
AUDLEY,M,uncommon
AUDOEN,M,rare
AUDREW,M,uncommon
AUDREY,M,rare
AUDREY,F,common
AUEGE,M,rare
AUELINA,F,rare
AUGELA,F,common
AUGELENA,F,rare
AUGEN,M,rare
AUGENE,M,uncommon
AUGESTINE,M,rare
AUGH,M,uncommon
AUGILINA,F,rare
AUGISTINE,M,uncommon
AUGLIND,F,rare
AUGNES,F,uncommon
AUGNESS,F,uncommon
AUGSTIN,M,rare
AUGSTINE,M,rare
AUGSTOUS,M,rare
AUGUS,F,rare
AUGUS,M,uncommon
AUGUST,M,basic
AUGUST,F,rare
AUGUSTA,F,basic
AUGUSTA,M,common
AUGUSTAIN,M,rare
AUGUSTALEER,F,rare
AUGUSTAN,M,uncommon
AUGUSTAS,M,rare
AUGUSTE,M,uncommon
AUGUSTE,F,uncommon
AUGUSTIA,F,uncommon
AUGUSTIN,F,rare
AUGUSTIN,M,basic
AUGUSTINA,F,common
AUGUSTINA,M,uncommon
AUGUSTINE,F,basic
AUGUSTINE,M,basic
AUGUSTION,M,rare
AUGUSTIS,M,rare
AUGUSTIUS,M,rare
AUGUSTNE,M,rare
AUGUSTO,M,rare
AUGUSTUS,M,basic
AUGUSTUS,F,rare
AUGUTUS,M,rare
AUIN,F,rare
AULIN,F,uncommon
AULINA,F,rare
AULLIE,F,rare
AUNA,F,uncommon
AUNANELLA,F,rare
AUND,F,rare
AUNE,F,rare
AUNIE,F,uncommon
AUNN,F,rare
AUNT,M,rare
AUNTONY,M,rare
AUNTY,F,uncommon
AUPLA,F,rare
AURE,F,rare
AURELIA,F,rare
AURELIO,M,uncommon
AURIEL,F,uncommon
AURORA,F,uncommon
AURTER,M,rare
AURTHAR,M,rare
AURTHER,F,rare
AURTHER,M,basic
AURTHOR,M,basic
AURTHUR,M,basic
AURTHURE,M,rare
AURTIN,M,rare
AUSASTACIA,F,rare
AUSIN,M,rare
AUSON,M,rare
AUSTA,M,rare
AUSTANTIONS,F,rare
AUSTEN,M,uncommon
AUSTIA,M,rare
AUSTIA,F,uncommon
AUSTIAN,M,rare
AUSTIN,F,uncommon
AUSTIN,M,basic
AUSTINE,M,uncommon
AUSTINIAS,M,rare
AUSTON,M,common
AUSTUM,M,rare
AUSTY,M,rare
AUTEY,M,rare
AUTHER,F,rare
AUTHER,M,common
AUTHONY,M,basic
AUTHOR,M,rare
AUTHUR,M,basic
AUTON,M,rare
AUTSIN,M,rare
AVA,F,rare
AVA,M,rare
AVALLINE,F,rare
AVE,F,rare
AVELINE,F,uncommon
AVELLIA,F,rare
AVELLINO,M,rare
AVELYN,F,rare
AVEREENA,F,uncommon
AVERELL,M,uncommon
AVERILL,M,rare
AVERINA,F,uncommon
AVESIA,F,basic
AVEZ,F,rare
AVICE,F,basic
AVIGIAL,F,rare
AVIS,F,uncommon
AVISIA,F,uncommon
AVONIA,F,rare
AVRAM,M,rare
AVY,F,rare
AWAH,M,rare
AWARD,M,rare
AWDRY,F,rare
AWLARD,M,rare
AWN,F,rare
AWNNEY,F,rare
AYDEN,M,uncommon
AYLEEN,F,rare
AYLES,M,uncommon
AYLETTE,M,rare
AYLMER,F,rare
AYLMER,M,common
AYMER,M,rare
AYRES,F,rare
AYTHER,M,rare
AYUA,M,rare
AZALEA,F,rare
AZARIAH,M,rare
B,M,basic
B,F,basic
BA,F,rare
BAB,F,basic
BAB,M,uncommon
BABA,F,rare
BABARA,F,basic
BABARAH,F,rare
BABBIE,M,rare
BABBY,M,rare
BABE,F,uncommon
BABEL,F,rare
BABELLA,F,rare
BABETTE,F,rare
BABIE,F,rare
BABINA,F,rare
BABINGTON,M,rare
BABLA,F,rare
BABRA,F,common
BABRARA,F,rare
BABS,F,uncommon
BABSIE,F,rare
BABY,F,uncommon
BABY,M,rare
BABYANNE,F,rare
BACHEL,F,basic
BADDY,M,rare
BADEN,F,rare
BADEN,M,rare
BADGER,M,rare
BADILEA,F,rare
BADY,M,rare
BAGISEL,M,rare
BAGRNALL,M,rare
BAIDGET,M,rare
BAIDGET,F,basic
BAIDIE,F,rare
BAILARS,F,rare
BAILEY,F,common
BAILEY,M,common
BAILIE,M,rare
BAILLIE,F,rare
BAILLIE,M,rare
BAILY,F,uncommon
BAILY,M,rare
BAIN,M,rare
BAIRBRA,F,uncommon
BAIRBRE,F,basic
BAIRD,F,rare
BAIRD,M,rare
BAIRIBRE,F,rare
BAITE,M,rare
BAITLEY,M,rare
BAKER,F,uncommon
BAKER,M,rare
BALDES,M,rare
BALDWIN,M,uncommon
BALENTINE,M,rare
BALEY,F,uncommon
BALEY,M,rare
BALFE,M,uncommon
BALFOUR,M,uncommon
BALINDA,F,uncommon
BALL,F,rare
BALL,M,uncommon
BALLA,F,uncommon
BALLANTINE,F,uncommon
BALLANTINE,M,uncommon
BALLENTINE,M,rare
BALLIA,F,rare
BALLIE,M,rare
BALLIE,F,rare
BALLIS,F,rare
BALLY,M,uncommon
BALLY,F,uncommon
BALS,F,rare
BAMEY,F,rare
BAMFORD,M,uncommon
BAMFORD,F,uncommon
BAMUEL,M,rare
BAN,F,rare
BANBARA,F,uncommon
BANE,M,rare
BANE,F,uncommon
BANFIELD,F,rare
BANIM,M,uncommon
BANIM,F,uncommon
BANJAMIN,M,common
BANNIE,F,rare
BANNON,M,rare
BANTRY,M,rare
BAPTIST,M,common
BAPTIST,F,uncommon
BAPTISTA,F,rare
BAPTISTE,M,rare
BAPTISTINE,F,rare
BARA,F,rare
BARABA,F,uncommon
BARABARA,F,uncommon
BARABRA,F,common
BARAND,M,rare
BARATHOLOMEW,M,common
BARBA,F,uncommon
BARBANA,F,uncommon
BARBAR,F,common
BARBAR,M,rare
BARBARA,F,basic
BARBARA,M,rare
BARBARAH,F,rare
BARBARIA,F,rare
BARBARIE,F,rare
BARBARINA,F,rare
BARBARRA,F,common
BARBARY,F,uncommon
BARBATO,M,rare
BARBBRA,F,rare
BARBE,F,rare
BARBER,F,uncommon
BARBERA,F,common
BARBERS,F,rare
BARBERY,F,rare
BARBERY,M,rare
BARBIER,M,rare
BARBOUR,F,uncommon
BARBRA,F,basic
BARBRE,F,rare
BARBREA,F,rare
BARBRIA,F,rare
BARBRICK,F,rare
BARBROR,F,rare
BARBY,F,rare
BARBY,M,rare
BARCHOLONEW,M,rare
BARCLAY,M,common
BARCLEY,M,common
BARDY,M,uncommon
BARESFORD,M,rare
BARETT,M,rare
BARETT,F,rare
BARGIEET,F,rare
BARGRET,F,rare
BARHOLEMEW,M,rare
BARHOLOMOW,M,rare
BARIDGET,F,uncommon
BARKELEY,M,rare
BARKER,M,uncommon
BARKLEY,F,uncommon
BARKLEY,M,common
BARLEY,M,uncommon
BARLLEY,M,rare
BARLOW,M,uncommon
BARNABAS,M,basic
BARNABUS,M,rare
BARNABY,M,common
BARNARA,M,rare
BARNARBY,M,rare
BARNARD,M,basic
BARNAY,M,rare
BARNEBY,M,rare
BARNED,M,uncommon
BARNEN,M,rare
BARNERD,M,uncommon
BARNES,F,rare
BARNES,M,uncommon
BARNET,M,uncommon
BARNETT,M,common
BARNETTA,F,rare
BARNEWALL,M,rare
BARNEY,M,basic
BARNOT,M,rare
BARNSLEY,M,rare
BARNWELL,M,uncommon
BARNWELL,F,rare
BARNY,M,common
BAROLD,M,rare
BARR,M,uncommon
BARR,F,uncommon
BARRAGO,M,rare
BARRET,M,rare
BARRETT,M,common
BARRETT,F,common
BARRGAIN,M,rare
BARRIE,M,rare
BARRINGTON,M,uncommon
BARRINGTON,F,uncommon
BARRLY,M,uncommon
BARRY,F,common
BARRY,M,basic
BARSLE,M,rare
BART,M,uncommon
BARTALOMEW,M,rare
BARTAMLUE,M,rare
BARTBOLORNEW,M,rare
BARTE,M,rare
BARTELL,M,rare
BARTELL,F,rare
BARTELOME,M,rare
BARTELY,M,uncommon
BARTH,M,basic
BARTHA,M,uncommon
BARTHA,F,common
BARTHALAMEW,M,rare
BARTHALMEW,M,rare
BARTHALOMEW,M,basic
BARTHEL,M,rare
BARTHELEMEW,M,rare
BARTHELMEW,M,rare
BARTHELMOW,M,rare
BARTHELOMEW,M,common
BARTHELY,M,rare
BARTHEMEW,M,rare
BARTHEW,M,uncommon
BARTHEY,M,common
BARTHIE,M,uncommon
BARTHL,M,rare
BARTHLEMEW,M,rare
BARTHLEW,M,uncommon
BARTHLEY,M,basic
BARTHLOLOMEW,M,rare
BARTHLOMEW,M,common
BARTHLOW,M,rare
BARTHLY,M,basic
BARTHM,M,rare
BARTHMOLEW,M,rare
BARTHMOLOW,M,rare
BARTHMW,M,rare
BARTHOEOMEW,M,uncommon
BARTHOL,M,rare
BARTHOLAM,M,rare
BARTHOLAMEW,M,basic
BARTHOLE,M,rare
BARTHOLEMA,M,common
BARTHOLEMAN,M,common
BARTHOLEMAW,M,uncommon
BARTHOLEMEUS,M,rare
BARTHOLEMEW,M,basic
BARTHOLEMOW,M,uncommon
BARTHOLEMUE,M,rare
BARTHOLEMY,M,uncommon
BARTHOLENEW,M,uncommon
BARTHOLEW,M,uncommon
BARTHOLIMA,M,rare
BARTHOLIMEW,M,uncommon
BARTHOLME,M,rare
BARTHOLMEN,M,rare
BARTHOLMEW,M,basic
BARTHOLMEW,F,uncommon
BARTHOLMIEW,M,rare
BARTHOLMNEW,M,uncommon
BARTHOLMOW,M,rare
BARTHOLOEMEW,M,common
BARTHOLOLMEW,M,rare
BARTHOLOM,M,uncommon
BARTHOLOMA,M,uncommon
BARTHOLOME,M,uncommon
